P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
,,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,C,Brett Nicholas (10576858),Brett Nicholas,10576858,C,2600,SEA@TEX 04/21/2018 08:05PM ET,TEX,0
,,,,,,,,,,,1B,Tommy Joseph (10576863),Tommy Joseph,10576863,1B,2600,SEA@TEX 04/21/2018 08:05PM ET,TEX,0
,,,,,,,,,,,3B/OF,Renato Nunez (10576864),Renato Nunez,10576864,3B/OF,2600,SEA@TEX 04/21/2018 08:05PM ET,TEX,4
,,,,,,,,,,,OF,Guillermo Heredia (10576877),Guillermo Heredia,10576877,OF,2600,SEA@TEX 04/21/2018 08:05PM ET,SEA,4.4
,,,,,,,,,,,2B,Jemile Weeks (10576887),Jemile Weeks,10576887,2B,2600,CHC@COL 04/21/2018 08:10PM ET,CHC,0
,,,,,,,,,,,C,Stephen Vogt (10576859),Stephen Vogt,10576859,C,2600,MIA@MIL 04/21/2018 07:10PM ET,MIL,0
,,,,,,,,,,,2B/SS,Tyler Saladino (10576866),Tyler Saladino,10576866,2B/SS,2600,MIA@MIL 04/21/2018 07:10PM ET,MIL,2
,,,,,,,,,,,OF,Alex Verdugo (10576860),Alex Verdugo,10576860,OF,2600,WAS@LAD 04/21/2018 09:10PM ET,LAD,0
,,,,,,,,,,,OF,Franklin Gutierrez (10576868),Franklin Gutierrez,10576868,OF,2600,WAS@LAD 04/21/2018 09:10PM ET,LAD,0
,,,,,,,,,,,OF,Austin Slater (10576861),Austin Slater,10576861,OF,2600,SF@LAA 04/21/2018 09:07PM ET,SF,0
,,,,,,,,,,,OF,Hunter Pence (10576878),Hunter Pence,10576878,OF,2600,SF@LAA 04/21/2018 09:07PM ET,SF,3.12
,,,,,,,,,,,OF,Rusney Castillo (10576869),Rusney Castillo,10576869,OF,2600,BOS@OAK 04/21/2018 09:05PM ET,BOS,0
,,,,,,,,,,,C,Blake Swihart (10576872),Blake Swihart,10576872,C,2600,BOS@OAK 04/21/2018 09:05PM ET,BOS,2.12
,,,,,,,,,,,C,Josh Phegley (10576873),Josh Phegley,10576873,C,2600,BOS@OAK 04/21/2018 09:05PM ET,OAK,0
,,,,,,,,,,,OF,Jake Smolinski (10576874),Jake Smolinski,10576874,OF,2600,BOS@OAK 04/21/2018 09:05PM ET,OAK,1.4
,,,,,,,,,,,1B,Christian Walker (10576888),Christian Walker,10576888,1B,2500,SD@ARI 04/21/2018 08:10PM ET,ARI,1.29
,,,,,,,,,,,C,Raffy Lopez (10576907),Raffy Lopez,10576907,C,2500,SD@ARI 04/21/2018 08:10PM ET,SD,2
,,,,,,,,,,,C,John Ryan Murphy (10576911),John Ryan Murphy,10576911,C,2500,SD@ARI 04/21/2018 08:10PM ET,ARI,5.3
,,,,,,,,,,,3B,David Wright (10576890),David Wright,10576890,3B,2500,NYM@ATL 04/21/2018 07:10PM ET,NYM,0
,,,,,,,,,,,SS,Gavin Cecchini (10576892),Gavin Cecchini,10576892,SS,2500,NYM@ATL 04/21/2018 07:10PM ET,NYM,0
,,,,,,,,,,,C,Tomas Nido (10576903),Tomas Nido,10576903,C,2500,NYM@ATL 04/21/2018 07:10PM ET,NYM,1.43
,,,,,,,,,,,2B/SS,Charlie Culberson (10576917),Charlie Culberson,10576917,2B/SS,2500,NYM@ATL 04/21/2018 07:10PM ET,ATL,2.25
,,,,,,,,,,,1B,Tyler White (10576899),Tyler White,10576899,1B,2500,HOU@CWS 04/21/2018 07:10PM ET,HOU,0
,,,,,,,,,,,OF,Willy Garcia (10576904),Willy Garcia,10576904,OF,2500,HOU@CWS 04/21/2018 07:10PM ET,CWS,0
,,,,,,,,,,,C,Omar Narvaez (10576914),Omar Narvaez,10576914,C,2500,HOU@CWS 04/21/2018 07:10PM ET,CWS,3.11
,,,,,,,,,,,OF,Kyle Tucker (10576915),Kyle Tucker,10576915,OF,2500,HOU@CWS 04/21/2018 07:10PM ET,HOU,0
,,,,,,,,,,,SS,Zach Vincej (10576908),Zach Vincej,10576908,SS,2500,SEA@TEX 04/21/2018 08:05PM ET,SEA,0
,,,,,,,,,,,2B/3B,Isiah Kiner-Falefa (10576919),Isiah Kiner-Falefa,10576919,2B/3B,2500,SEA@TEX 04/21/2018 08:05PM ET,TEX,4.11
,,,,,,,,,,,1B/OF,Stephen Cardullo (10576923),Stephen Cardullo,10576923,1B/OF,2500,CHC@COL 04/21/2018 08:10PM ET,COL,0
,,,,,,,,,,,C,Jacob Nottingham (10576893),Jacob Nottingham,10576893,C,2500,MIA@MIL 04/21/2018 07:10PM ET,MIL,3
,,,,,,,,,,,2B/3B,Martin Prado (10576894),Martin Prado,10576894,2B/3B,2500,MIA@MIL 04/21/2018 07:10PM ET,MIA,0
,,,,,,,,,,,2B/SS,JT Riddle (10576900),JT Riddle,10576900,2B/SS,2500,MIA@MIL 04/21/2018 07:10PM ET,MIA,0
,,,,,,,,,,,OF,Andrew Toles (10576889),Andrew Toles,10576889,OF,2500,WAS@LAD 04/21/2018 09:10PM ET,LAD,0
,,,,,,,,,,,OF,Yusniel Diaz (10576891),Yusniel Diaz,10576891,OF,2500,WAS@LAD 04/21/2018 09:10PM ET,LAD,0
,,,,,,,,,,,3B/OF,Rob Segedin (10576896),Rob Segedin,10576896,3B/OF,2500,WAS@LAD 04/21/2018 09:10PM ET,LAD,0
,,,,,,,,,,,OF,Moises Sierra (10576921),Moises Sierra,10576921,OF,2500,WAS@LAD 04/21/2018 09:10PM ET,WAS,4.67
,,,,,,,,,,,OF,Jarrett Parker (10576898),Jarrett Parker,10576898,OF,2500,SF@LAA 04/21/2018 09:07PM ET,SF,0
,,,,,,,,,,,2B,Kaleb Cowart (10576902),Kaleb Cowart,10576902,2B,2500,SF@LAA 04/21/2018 09:07PM ET,LAA,0
,,,,,,,,,,,2B/SS,Alen Hanson (10576905),Alen Hanson,10576905,2B/SS,2500,SF@LAA 04/21/2018 09:07PM ET,SF,0
,,,,,,,,,,,2B/SS,Chase d'Arnaud (10576909),Chase d'Arnaud,10576909,2B/SS,2500,SF@LAA 04/21/2018 09:07PM ET,SF,0
,,,,,,,,,,,2B/SS,Kelby Tomlinson (10576912),Kelby Tomlinson,10576912,2B/SS,2500,SF@LAA 04/21/2018 09:07PM ET,SF,2.33
,,,,,,,,,,,C,Rene Rivera (10576916),Rene Rivera,10576916,C,2500,SF@LAA 04/21/2018 09:07PM ET,LAA,5.6
,,,,,,,,,,,OF,Brandon Marsh (10576922),Brandon Marsh,10576922,OF,2500,SF@LAA 04/21/2018 09:07PM ET,LAA,0
,,,,,,,,,,,OF,Rey Fuentes (10576926),Rey Fuentes,10576926,OF,2400,SD@ARI 04/21/2018 08:10PM ET,ARI,0
,,,,,,,,,,,C,Anthony Recker (10576934),Anthony Recker,10576934,C,2400,SD@ARI 04/21/2018 08:10PM ET,ARI,0
,,,,,,,,,,,3B,Rio Ruiz (10576928),Rio Ruiz,10576928,3B,2400,NYM@ATL 04/21/2018 07:10PM ET,ATL,0
,,,,,,,,,,,OF,Danny Santana (10576930),Danny Santana,10576930,OF,2400,NYM@ATL 04/21/2018 07:10PM ET,ATL,0
,,,,,,,,,,,OF,Ezequiel Carrera (10576940),Ezequiel Carrera,10576940,OF,2400,NYM@ATL 04/21/2018 07:10PM ET,ATL,0
,,,,,,,,,,,2B/3B,Ty Kelly (10576941),Ty Kelly,10576941,2B/3B,2400,NYM@ATL 04/21/2018 07:10PM ET,NYM,0
,,,,,,,,,,,OF,Peter Bourjos (10576948),Peter Bourjos,10576948,OF,2400,NYM@ATL 04/21/2018 07:10PM ET,ATL,1.59
,,,,,,,,,,,SS,Kevin Maitan (10576949),Kevin Maitan,10576949,SS,2400,NYM@ATL 04/21/2018 07:10PM ET,ATL,0
,,,,,,,,,,,C,Jose Lobaton (10576950),Jose Lobaton,10576950,C,2400,NYM@ATL 04/21/2018 07:10PM ET,NYM,3.14
,,,,,,,,,,,OF,Tony Kemp (10576925),Tony Kemp,10576925,OF,2400,HOU@CWS 04/21/2018 07:10PM ET,HOU,0
,,,,,,,,,,,C,Zack Collins (10576927),Zack Collins,10576927,C,2400,HOU@CWS 04/21/2018 07:10PM ET,CWS,0
,,,,,,,,,,,C,Juan Centeno (10576939),Juan Centeno,10576939,C,2400,SEA@TEX 04/21/2018 08:05PM ET,TEX,3.2
,,,,,,,,,,,OF,Ichiro Suzuki (10576951),Ichiro Suzuki,10576951,OF,2400,SEA@TEX 04/21/2018 08:05PM ET,SEA,2.46
,,,,,,,,,,,SS,Aramis Ademan (10576952),Aramis Ademan,10576952,SS,2400,CHC@COL 04/21/2018 08:10PM ET,CHC,0
,,,,,,,,,,,3B,Colton Welker (10576953),Colton Welker,10576953,3B,2400,CHC@COL 04/21/2018 08:10PM ET,COL,0
,,,,,,,,,,,3B,Lucas Erceg (10576943),Lucas Erceg,10576943,3B,2400,MIA@MIL 04/21/2018 07:10PM ET,MIL,0
,,,,,,,,,,,2B/SS,Matt Reynolds (10576935),Matt Reynolds,10576935,2B/SS,2400,WAS@LAD 04/21/2018 09:10PM ET,WAS,1.12
,,,,,,,,,,,OF,Mac Williamson (10576931),Mac Williamson,10576931,OF,2400,SF@LAA 04/21/2018 09:07PM ET,SF,16
,,,,,,,,,,,3B,Ryder Jones (10576932),Ryder Jones,10576932,3B,2400,SF@LAA 04/21/2018 09:07PM ET,SF,0
,,,,,,,,,,,2B,Nolan Fontana (10576933),Nolan Fontana,10576933,2B,2400,SF@LAA 04/21/2018 09:07PM ET,LAA,0
,,,,,,,,,,,OF,Gregor Blanco (10576944),Gregor Blanco,10576944,OF,2400,SF@LAA 04/21/2018 09:07PM ET,SF,4.36
,,,,,,,,,,,C,Hector Sanchez (10576945),Hector Sanchez,10576945,C,2400,SF@LAA 04/21/2018 09:07PM ET,SF,0
,,,,,,,,,,,2B/3B,Josh Rutledge (10576946),Josh Rutledge,10576946,2B/3B,2400,SF@LAA 04/21/2018 09:07PM ET,SF,0
,,,,,,,,,,,1B/OF,Michael Morse (10576954),Michael Morse,10576954,1B/OF,2400,SF@LAA 04/21/2018 09:07PM ET,SF,0
,,,,,,,,,,,2B,Max Schrock (10576929),Max Schrock,10576929,2B,2400,BOS@OAK 04/21/2018 09:05PM ET,OAK,0
,,,,,,,,,,,C,Dustin Garneau (10576937),Dustin Garneau,10576937,C,2400,BOS@OAK 04/21/2018 09:05PM ET,OAK,0
,,,,,,,,,,,C,Sean Murphy (10576938),Sean Murphy,10576938,C,2400,BOS@OAK 04/21/2018 09:05PM ET,OAK,0
,,,,,,,,,,,SS,Jack Reinheimer (10576958),Jack Reinheimer,10576958,SS,2300,SD@ARI 04/21/2018 08:10PM ET,ARI,0
,,,,,,,,,,,2B/SS,Kristopher Negron (10576962),Kristopher Negron,10576962,2B/SS,2300,SD@ARI 04/21/2018 08:10PM ET,ARI,0
,,,,,,,,,,,3B,Austin Riley (10576970),Austin Riley,10576970,3B,2300,NYM@ATL 04/21/2018 07:10PM ET,ATL,0
,,,,,,,,,,,OF,Blake Rutherford (10576981),Blake Rutherford,10576981,OF,2300,HOU@CWS 04/21/2018 07:10PM ET,CWS,0
,,,,,,,,,,,OF,Luis Robert (10576982),Luis Robert,10576982,OF,2300,HOU@CWS 04/21/2018 07:10PM ET,CWS,0
,,,,,,,,,,,OF,Kirk Nieuwenhuis (10576972),Kirk Nieuwenhuis,10576972,OF,2300,SEA@TEX 04/21/2018 08:05PM ET,SEA,0
,,,,,,,,,,,1B,Mike Ford (10576983),Mike Ford,10576983,1B,2300,SEA@TEX 04/21/2018 08:05PM ET,SEA,0
,,,,,,,,,,,1B,Evan White (10576984),Evan White,10576984,1B,2300,SEA@TEX 04/21/2018 08:05PM ET,SEA,0
,,,,,,,,,,,1B,Efren Navarro (10576959),Efren Navarro,10576959,1B,2300,CHC@COL 04/21/2018 08:10PM ET,CHC,0.75
,,,,,,,,,,,C,Tomas Telis (10576960),Tomas Telis,10576960,C,2300,MIA@MIL 04/21/2018 07:10PM ET,MIA,1.67
,,,,,,,,,,,2B/SS,Grant Green (10576964),Grant Green,10576964,2B/SS,2300,MIA@MIL 04/21/2018 07:10PM ET,MIA,0
,,,,,,,,,,,2B/SS,Cristhian Adames (10576966),Cristhian Adames,10576966,2B/SS,2300,MIA@MIL 04/21/2018 07:10PM ET,MIA,0
,,,,,,,,,,,C,Bryan Holaday (10576971),Bryan Holaday,10576971,C,2300,MIA@MIL 04/21/2018 07:10PM ET,MIA,2.83
,,,,,,,,,,,1B/OF,Ji-Man Choi (10576973),Ji-Man Choi,10576973,1B/OF,2300,MIA@MIL 04/21/2018 07:10PM ET,MIL,7
,,,,,,,,,,,2B,Keston Hiura (10576985),Keston Hiura,10576985,2B,2300,MIA@MIL 04/21/2018 07:10PM ET,MIL,0
,,,,,,,,,,,1B/OF,O'Koyea Dickson (10576956),O'Koyea Dickson,10576956,1B/OF,2300,WAS@LAD 04/21/2018 09:10PM ET,LAD,0
,,,,,,,,,,,C,Kyle Farmer (10576961),Kyle Farmer,10576961,C,2300,WAS@LAD 04/21/2018 09:10PM ET,LAD,3.09
,,,,,,,,,,,C,Miguel Montero (10576968),Miguel Montero,10576968,C,2300,WAS@LAD 04/21/2018 09:10PM ET,WAS,1
,,,,,,,,,,,2B/SS,Adrian Sanchez (10576976),Adrian Sanchez,10576976,2B/SS,2300,WAS@LAD 04/21/2018 09:10PM ET,WAS,0
,,,,,,,,,,,OF,Andrew Stevenson (10576978),Andrew Stevenson,10576978,OF,2300,WAS@LAD 04/21/2018 09:10PM ET,WAS,0
,,,,,,,,,,,C,Rocky Gale (10576980),Rocky Gale,10576980,C,2300,WAS@LAD 04/21/2018 09:10PM ET,LAD,0
,,,,,,,,,,,OF,Rafael Bautista (10576986),Rafael Bautista,10576986,OF,2300,WAS@LAD 04/21/2018 09:10PM ET,WAS,0
,,,,,,,,,,,C,Jhonatan Solano (10576987),Jhonatan Solano,10576987,C,2300,WAS@LAD 04/21/2018 09:10PM ET,WAS,0
,,,,,,,,,,,C,Nick Hundley (10576979),Nick Hundley,10576979,C,2300,SF@LAA 04/21/2018 09:07PM ET,SF,4.27
,,,,,,,,,,,OF,Jo Adell (10576988),Jo Adell,10576988,OF,2300,SF@LAA 04/21/2018 09:07PM ET,LAA,0
,,,,,,,,,,,OF,Jahmai Jones (10576989),Jahmai Jones,10576989,OF,2300,SF@LAA 04/21/2018 09:07PM ET,LAA,0
,,,,,,,,,,,C,Mike Ohlman (10576969),Mike Ohlman,10576969,C,2300,BOS@OAK 04/21/2018 09:05PM ET,BOS,0
,,,,,,,,,,,3B,Michael Chavis (10576975),Michael Chavis,10576975,3B,2300,BOS@OAK 04/21/2018 09:05PM ET,BOS,0
,,,,,,,,,,,SS,Domingo Leyba (10576991),Domingo Leyba,10576991,SS,2200,SD@ARI 04/21/2018 08:10PM ET,ARI,0
,,,,,,,,,,,OF,Shane Peterson (10577008),Shane Peterson,10577008,OF,2200,SD@ARI 04/21/2018 08:10PM ET,SD,0
,,,,,,,,,,,C,Jeff Mathis (10577011),Jeff Mathis,10577011,C,2200,SD@ARI 04/21/2018 08:10PM ET,ARI,3.25
,,,,,,,,,,,OF,Marcus Wilson (10577012),Marcus Wilson,10577012,OF,2200,SD@ARI 04/21/2018 08:10PM ET,ARI,0
,,,,,,,,,,,C,Carlos Perez (10577000),Carlos Perez,10577000,C,2200,NYM@ATL 04/21/2018 07:10PM ET,ATL,1.6
,,,,,,,,,,,C,Chris Stewart (10577013),Chris Stewart,10577013,C,2200,NYM@ATL 04/21/2018 07:10PM ET,ATL,4.6
,,,,,,,,,,,SS,Andres Gimenez (10577014),Andres Gimenez,10577014,SS,2200,NYM@ATL 04/21/2018 07:10PM ET,NYM,0
,,,,,,,,,,,C,Tim Federowicz (10576995),Tim Federowicz,10576995,C,2200,HOU@CWS 04/21/2018 07:10PM ET,HOU,0
,,,,,,,,,,,3B,Trevor Plouffe (10577001),Trevor Plouffe,10577001,3B,2200,SEA@TEX 04/21/2018 08:05PM ET,TEX,0
,,,,,,,,,,,C,Tuffy Gosewisch (10577003),Tuffy Gosewisch,10577003,C,2200,SEA@TEX 04/21/2018 08:05PM ET,SEA,0
,,,,,,,,,,,2B/SS,Darwin Barney (10577006),Darwin Barney,10577006,2B/SS,2200,SEA@TEX 04/21/2018 08:05PM ET,TEX,0
,,,,,,,,,,,OF,Andrew Romine (10577015),Andrew Romine,10577015,OF,2200,SEA@TEX 04/21/2018 08:05PM ET,SEA,0.22
,,,,,,,,,,,OF,Carlos Tocci (10577016),Carlos Tocci,10577016,OF,2200,SEA@TEX 04/21/2018 08:05PM ET,TEX,0.8
,,,,,,,,,,,OF,Monte Harrison (10576990),Monte Harrison,10576990,OF,2200,MIA@MIL 04/21/2018 07:10PM ET,MIA,0
,,,,,,,,,,,SS,Isan Diaz (10576992),Isan Diaz,10576992,SS,2200,MIA@MIL 04/21/2018 07:10PM ET,MIL,0
,,,,,,,,,,,OF,Magneuris Sierra (10576993),Magneuris Sierra,10576993,OF,2200,MIA@MIL 04/21/2018 07:10PM ET,MIA,0
,,,,,,,,,,,1B,Garrett Cooper (10576994),Garrett Cooper,10576994,1B,2200,MIA@MIL 04/21/2018 07:10PM ET,MIA,2.25
,,,,,,,,,,,OF,Brett Phillips (10577002),Brett Phillips,10577002,OF,2200,MIA@MIL 04/21/2018 07:10PM ET,MIL,1.5
,,,,,,,,,,,2B/SS,Yadiel Rivera (10577004),Yadiel Rivera,10577004,2B/SS,2200,MIA@MIL 04/21/2018 07:10PM ET,MIA,1.08
,,,,,,,,,,,1B/OF,Scott Van Slyke (10577009),Scott Van Slyke,10577009,1B/OF,2200,MIA@MIL 04/21/2018 07:10PM ET,MIA,0
,,,,,,,,,,,2B/SS,Breyvic Valera (10576996),Breyvic Valera,10576996,2B/SS,2200,WAS@LAD 04/21/2018 09:10PM ET,LAD,1
,,,,,,,,,,,OF,Juan Soto (10577017),Juan Soto,10577017,OF,2200,WAS@LAD 04/21/2018 09:10PM ET,WAS,0
,,,,,,,,,,,SS,Carter Kieboom (10577018),Carter Kieboom,10577018,SS,2200,WAS@LAD 04/21/2018 09:10PM ET,WAS,0
,,,,,,,,,,,3B,Miguel Gomez (10576998),Miguel Gomez,10576998,3B,2200,SF@LAA 04/21/2018 09:07PM ET,SF,0
,,,,,,,,,,,SS,Orlando Calixte (10576999),Orlando Calixte,10576999,SS,2200,SF@LAA 04/21/2018 09:07PM ET,SF,0
,,,,,,,,,,,C,Juan Graterol (10577019),Juan Graterol,10577019,C,2200,SF@LAA 04/21/2018 09:07PM ET,LAA,0
,,,,,,,,,,,3B,Wander Franco (10577020),Wander Franco,10577020,3B,2200,SF@LAA 04/21/2018 09:07PM ET,SF,0
,,,,,,,,,,,3B/OF,Steve Selsky (10577021),Steve Selsky,10577021,3B/OF,2200,BOS@OAK 04/21/2018 09:05PM ET,BOS,0
,,,,,,,,,,,OF,Austin Beck (10577023),Austin Beck,10577023,OF,2200,BOS@OAK 04/21/2018 09:05PM ET,OAK,0
,,,,,,,,,,,OF,Lazaro Armenteros (10577024),Lazaro Armenteros,10577024,OF,2200,BOS@OAK 04/21/2018 09:05PM ET,OAK,0
,,,,,,,,,,,1B,Pavin Smith (10577031),Pavin Smith,10577031,1B,2100,SD@ARI 04/21/2018 08:10PM ET,ARI,0
,,,,,,,,,,,C,Daulton Varsho (10577032),Daulton Varsho,10577032,C,2100,SD@ARI 04/21/2018 08:10PM ET,ARI,0
,,,,,,,,,,,OF,Matt den Dekker (10577029),Matt den Dekker,10577029,OF,2100,NYM@ATL 04/21/2018 07:10PM ET,NYM,0
,,,,,,,,,,,3B,Phillip Evans (10577033),Phillip Evans,10577033,3B,2100,NYM@ATL 04/21/2018 07:10PM ET,NYM,0
,,,,,,,,,,,1B/C,Taylor Davis (10577026),Taylor Davis,10577026,C/1B,2100,CHC@COL 04/21/2018 08:10PM ET,CHC,0
,,,,,,,,,,,2B,Johnny Giavotella (10577025),Johnny Giavotella,10577025,2B,2100,MIA@MIL 04/21/2018 07:10PM ET,MIA,0
,,,,,,,,,,,C,Chad Wallach (10577028),Chad Wallach,10577028,C,2100,MIA@MIL 04/21/2018 07:10PM ET,MIA,2.67
,,,,,,,,,,,OF,JB Shuck (10577030),JB Shuck,10577030,OF,2100,MIA@MIL 04/21/2018 07:10PM ET,MIA,5.14
,,,,,,,,,,,OF,Eric Young Jr. (10577034),Eric Young Jr.,10577034,OF,2100,SF@LAA 04/21/2018 09:07PM ET,LAA,0
,,,,,,,,,,,2B/SS,Andres Blanco (10577035),Andres Blanco,10577035,2B/SS,2100,SF@LAA 04/21/2018 09:07PM ET,SF,0
,,,,,,,,,,,C,Rob Brantly (10577040),Rob Brantly,10577040,C,2000,NYM@ATL 04/21/2018 07:10PM ET,ATL,0
,,,,,,,,,,,SS,Tyler Smith (10577043),Tyler Smith,10577043,SS,2000,NYM@ATL 04/21/2018 07:10PM ET,ATL,0
,,,,,,,,,,,2B/SS,Christian Colon (10577046),Christian Colon,10577046,2B/SS,2000,NYM@ATL 04/21/2018 07:10PM ET,ATL,0
,,,,,,,,,,,OF,Jaff Decker (10577053),Jaff Decker,10577053,OF,2000,NYM@ATL 04/21/2018 07:10PM ET,ATL,0
,,,,,,,,,,,OF,Yordan Alvarez (10577052),Yordan Alvarez,10577052,OF,2000,HOU@CWS 04/21/2018 07:10PM ET,HOU,0
,,,,,,,,,,,OF,Jacob May (10577054),Jacob May,10577054,OF,2000,HOU@CWS 04/21/2018 07:10PM ET,CWS,0
,,,,,,,,,,,OF,Brett Eibner (10577038),Brett Eibner,10577038,OF,2000,SEA@TEX 04/21/2018 08:05PM ET,TEX,0
,,,,,,,,,,,2B/SS,Hanser Alberto (10577048),Hanser Alberto,10577048,2B/SS,2000,SEA@TEX 04/21/2018 08:05PM ET,TEX,0
,,,,,,,,,,,OF,Cameron Perkins (10577055),Cameron Perkins,10577055,OF,2000,SEA@TEX 04/21/2018 08:05PM ET,SEA,0
,,,,,,,,,,,3B,Joe Rizzo (10577056),Joe Rizzo,10577056,3B,2000,SEA@TEX 04/21/2018 08:05PM ET,SEA,0
,,,,,,,,,,,OF,Leody Taveras (10577057),Leody Taveras,10577057,OF,2000,SEA@TEX 04/21/2018 08:05PM ET,TEX,0
,,,,,,,,,,,OF,Bubba Thompson (10577058),Bubba Thompson,10577058,OF,2000,SEA@TEX 04/21/2018 08:05PM ET,TEX,0
,,,,,,,,,,,OF,Jacob Hannemann (10577037),Jacob Hannemann,10577037,OF,2000,CHC@COL 04/21/2018 08:10PM ET,CHC,0
,,,,,,,,,,,2B/OF,Nick Franklin (10577041),Nick Franklin,10577041,2B/OF,2000,MIA@MIL 04/21/2018 07:10PM ET,MIL,0
,,,,,,,,,,,OF,Braxton Lee (10577059),Braxton Lee,10577059,OF,2000,MIA@MIL 04/21/2018 07:10PM ET,MIA,1.88
,,,,,,,,,,,C,Raudy Read (10577039),Raudy Read,10577039,C,2000,WAS@LAD 04/21/2018 09:10PM ET,WAS,0
,,,,,,,,,,,OF,Alejandro De Aza (10577050),Alejandro De Aza,10577050,OF,2000,WAS@LAD 04/21/2018 09:10PM ET,WAS,0
,,,,,,,,,,,C,Keibert Ruiz (10577060),Keibert Ruiz,10577060,C,2000,WAS@LAD 04/21/2018 09:10PM ET,LAD,0
,,,,,,,,,,,OF,Ryan Raburn (10577061),Ryan Raburn,10577061,OF,2000,WAS@LAD 04/21/2018 09:10PM ET,WAS,0
,,,,,,,,,,,1B,Chris Carter (10577051),Chris Carter,10577051,1B,2000,SF@LAA 04/21/2018 09:07PM ET,LAA,0
,,,,,,,,,,,OF,Rymer Liriano (10577062),Rymer Liriano,10577062,OF,2000,SF@LAA 04/21/2018 09:07PM ET,LAA,0
,,,,,,,,,,,OF,Heliot Ramos (10577063),Heliot Ramos,10577063,OF,2000,SF@LAA 04/21/2018 09:07PM ET,SF,0
,,,,,,,,,,,2B/OF,Steve Lombardozzi (10577044),Steve Lombardozzi,10577044,2B/OF,2000,BOS@OAK 04/21/2018 09:05PM ET,OAK,0
